customer_id,kmeans_cluster
6842,5.0
32825,6.0
37897,0.0
47461,6.0
39649,6.0
33420,1.0
36276,2.0
36225,5.0
18614,0.0
46038,6.0
13607,0.0
25213,5.0
8739,3.0
37705,0.0
33466,5.0
42198,2.0
9128,0.0
18691,1.0
34787,6.0
37354,2.0
26001,5.0
37571,2.0
4305,3.0
19071,3.0
35674,6.0
48884,5.0
46475,2.0
39824,4.0
18915,5.0
27942,2.0
3629,0.0
49314,2.0
26445,3.0
38578,6.0
36205,3.0
11883,0.0
1497,0.0
22714,6.0
14226,0.0
4084,0.0
36709,2.0
15592,1.0
32773,0.0
40423,2.0
45929,6.0
38892,0.0
26080,0.0
33563,2.0
37075,2.0
23294,0.0
43370,6.0
11120,3.0
18,1.0
12140,3.0
36697,2.0
35499,1.0
26123,0.0
503,0.0
23834,4.0
6166,5.0
48418,4.0
18625,1.0
1434,0.0
34367,5.0
47164,2.0
10240,0.0
34515,6.0
8685,3.0
15236,5.0
5683,0.0
40376,5.0
11052,4.0
46751,6.0
25631,6.0
43509,2.0
49521,2.0
14490,3.0
19136,0.0
15423,0.0
34789,6.0
49123,6.0
11442,0.0
33161,6.0
25957,2.0
14058,2.0
35430,0.0
44365,5.0
7052,3.0
35565,2.0
39962,6.0
14917,1.0
26967,0.0
47193,2.0
7249,1.0
10064,3.0
12583,5.0
11759,0.0
14575,1.0
27409,2.0
44322,2.0
44039,6.0
18237,0.0
355,1.0
21280,0.0
44795,2.0
49672,2.0
27485,1.0
46346,6.0
43420,2.0
34825,2.0
2714,0.0
49439,2.0
42332,2.0
41921,5.0
44453,4.0
20425,4.0
4810,0.0
17713,0.0
19468,3.0
26384,5.0
40945,6.0
22961,1.0
11544,5.0
27727,2.0
31365,5.0
13175,1.0
13625,3.0
13938,3.0
32160,5.0
39058,6.0
42134,6.0
3608,5.0
23281,2.0
47642,6.0
24676,0.0
889,3.0
37733,1.0
15447,5.0
12661,5.0
1248,3.0
46717,2.0
39505,5.0
291,1.0
15554,1.0
5714,3.0
22009,1.0
19732,0.0
45867,6.0
20356,2.0
21084,3.0
37004,0.0
8852,0.0
31444,6.0
41535,5.0
45530,6.0
27080,0.0
42002,2.0
37750,5.0
23297,1.0
485,7.0
20699,0.0
19322,0.0
1223,1.0
38367,0.0
27166,6.0
29240,2.0
38197,2.0
26390,1.0
40912,5.0
27635,5.0
86,1.0
18388,0.0
10291,2.0
10763,1.0
34553,2.0
40280,2.0
37717,6.0
11651,2.0
14105,3.0
41764,6.0
14866,4.0
6590,0.0
44681,6.0
37425,2.0
26954,5.0
28901,0.0
30297,1.0
14188,0.0
47565,2.0
4681,1.0
32387,3.0
18504,3.0
47435,6.0
4639,5.0
20702,1.0
4673,3.0
11768,0.0
20832,0.0
34182,6.0
45558,6.0
19700,3.0
38448,6.0
41284,2.0
21948,0.0
37195,6.0
2272,0.0
21589,0.0
33128,2.0
14397,0.0
24029,2.0
48619,5.0
18497,3.0
4956,1.0
33393,2.0
4143,5.0
2917,1.0
49632,2.0
33111,2.0
17299,5.0
5323,0.0
3202,5.0
48457,2.0
38952,2.0
23687,1.0
22883,0.0
28367,6.0
44780,6.0
49012,6.0
22334,2.0
43752,2.0
23550,2.0
17650,3.0
18683,0.0
39009,2.0
40990,6.0
15803,3.0
13847,1.0
15429,1.0
45244,6.0
8084,0.0
32444,2.0
42419,2.0
22140,1.0
25019,0.0
6007,0.0
4612,0.0
23519,3.0
34988,3.0
38322,2.0
3028,0.0
41187,6.0
49903,5.0
15289,5.0
12481,1.0
12802,5.0
21629,0.0
38564,6.0
41097,4.0
20755,5.0
28615,3.0
12247,0.0
8934,5.0
8078,5.0
44615,6.0
3403,5.0
21835,4.0
15528,0.0
45730,7.0
31708,1.0
33695,6.0
12040,0.0
7180,0.0
33778,6.0
43404,2.0
25575,2.0
13045,1.0
35286,6.0
45468,6.0
42837,5.0
20015,5.0
44358,2.0
41911,2.0
29293,6.0
41657,2.0
21279,3.0
23829,2.0
35794,0.0
17498,1.0
41434,6.0
30263,1.0
46626,6.0
39377,6.0
34930,0.0
4599,1.0
37933,2.0
479,0.0
41339,6.0
24458,5.0
27180,2.0
3469,0.0
36191,5.0
11000,3.0
11563,0.0
20137,0.0
31582,2.0
20294,0.0
7073,0.0
42013,2.0
11178,0.0
38484,6.0
40457,6.0
11239,3.0
12450,0.0
2734,5.0
19632,4.0
25816,5.0
15097,3.0
49487,6.0
6112,3.0
25249,3.0
21040,3.0
9967,0.0
38131,6.0
45369,6.0
38140,2.0
20595,5.0
3065,0.0
41621,6.0
26184,0.0
13047,4.0
49189,6.0
32326,2.0
4462,1.0
41216,5.0
49318,2.0
3583,3.0
42262,2.0
17679,4.0
25839,2.0
47207,6.0
31903,2.0
39950,5.0
42505,6.0
6661,3.0
31559,0.0
919,1.0
34198,0.0
18232,3.0
19572,1.0
38730,6.0
29862,0.0
9852,1.0
7345,0.0
34617,6.0
48889,2.0
14116,1.0
23147,2.0
13069,0.0
15374,5.0
40722,6.0
48169,2.0
14060,2.0
170,3.0
42561,6.0
324,0.0
29136,2.0
38186,6.0
46476,6.0
48926,6.0
32256,0.0
23627,7.0
10034,0.0
11609,0.0
5808,3.0
24714,0.0
18751,1.0
38486,2.0
45033,6.0
20564,3.0
34308,2.0
38904,1.0
5699,0.0
21997,1.0
35238,2.0
26375,4.0
7909,0.0
47687,5.0
47860,2.0
27236,2.0
5907,1.0
31920,6.0
5392,1.0
3214,0.0
25209,0.0
23440,1.0
45062,2.0
330,3.0
47211,5.0
14009,0.0
15928,3.0
27603,2.0
8955,0.0
12988,5.0
4897,3.0
45186,5.0
33183,0.0
23683,6.0
47415,6.0
16358,0.0
43715,6.0
31201,0.0
24311,1.0
29257,2.0
22423,5.0
48237,5.0
46081,2.0
47814,2.0
9415,1.0
34475,5.0
31440,6.0
29816,2.0
40031,6.0
7241,0.0
49644,2.0
18115,2.0
20282,3.0
24504,0.0
44164,4.0
21656,0.0
21035,0.0
14202,3.0
46080,4.0
5673,0.0
46241,2.0
22815,3.0
9502,0.0
7167,0.0
42841,5.0
22958,5.0
39104,5.0
25559,2.0
9579,5.0
11122,0.0
46718,7.0
42466,6.0
42301,6.0
3846,3.0
23126,4.0
11208,5.0
1783,1.0
38741,1.0
23663,5.0
19363,3.0
7513,0.0
13671,0.0
33533,0.0
11637,0.0
15386,1.0
11312,2.0
1836,0.0
21468,0.0
43183,2.0
30875,2.0
29765,3.0
7980,0.0
14668,0.0
37549,2.0
27897,0.0
8457,0.0
14104,0.0
26590,2.0
2018,3.0
9021,3.0
18489,1.0
24653,1.0
30139,0.0
298,0.0
43518,6.0
31779,6.0
17063,1.0
12366,5.0
20906,0.0
37800,2.0
27457,6.0
31584,7.0
25446,2.0
43155,2.0
29121,6.0
49958,6.0
41314,2.0
8054,0.0
21488,1.0
26422,1.0
8607,1.0
36102,2.0
48608,6.0
39837,2.0
15609,0.0
12895,0.0
38777,6.0
3098,0.0
44632,6.0
28849,4.0
13166,1.0
10647,7.0
36999,2.0
17414,1.0
3414,5.0
5603,5.0
41978,2.0
6340,0.0
26594,5.0
35869,3.0
29817,4.0
40178,6.0
20616,2.0
2583,3.0
24318,1.0
46104,5.0
6975,3.0
12617,1.0
41192,6.0
6184,3.0
4860,1.0
22732,2.0
29391,2.0
2910,0.0
32183,5.0
21436,1.0
36718,5.0
2888,0.0
30842,2.0
6141,0.0
30760,6.0
33198,0.0
47946,6.0
1339,0.0
5201,3.0
9543,1.0
7156,3.0
33764,6.0
43820,2.0
9426,5.0
31647,6.0
31749,3.0
9190,0.0
20387,5.0
6240,1.0
19375,3.0
38427,2.0
2914,0.0
5074,1.0
43706,4.0
23730,0.0
1394,0.0
17314,5.0
44472,6.0
14455,3.0
16543,1.0
8476,0.0
18690,0.0
16788,1.0
42779,6.0
14031,0.0
43115,6.0
11214,0.0
11078,0.0
29455,5.0
48205,5.0
31038,0.0
17335,3.0
10983,0.0
20947,0.0
12799,3.0
15973,5.0
38849,5.0
34079,6.0
41564,2.0
18742,0.0
16829,3.0
11267,1.0
47333,6.0
16860,0.0
47570,6.0
33661,6.0
9950,1.0
37810,6.0
40733,6.0
49357,2.0
4544,1.0
12571,0.0
26657,0.0
1214,0.0
36442,5.0
5865,3.0
35972,6.0
1074,0.0
26327,2.0
45175,2.0
3324,1.0
12659,3.0
3913,0.0
24063,1.0
15185,0.0
25118,0.0
48813,6.0
28285,2.0
23151,5.0
413,3.0
43844,6.0
2238,1.0
344,1.0
15714,2.0
382,1.0
37921,0.0
49507,6.0
47031,6.0
6357,0.0
8014,3.0
14779,5.0
45078,2.0
45740,6.0
18207,0.0
7479,0.0
47035,2.0
39666,2.0
28612,6.0
8970,5.0
41622,4.0
24392,1.0
19511,5.0
39016,1.0
29635,7.0
2879,0.0
43605,6.0
46361,6.0
38263,2.0
32627,6.0
9771,1.0
13150,2.0
2733,3.0
6330,5.0
43564,4.0
23795,4.0
29299,1.0
47023,2.0
34724,6.0
31345,5.0
44766,6.0
34226,6.0
38570,6.0
16231,3.0
35354,6.0
29480,0.0
3226,0.0
19997,1.0
24595,5.0
29206,1.0
8297,0.0
39055,6.0
16528,0.0
13034,5.0
13524,1.0
41459,2.0
33492,2.0
48576,6.0
35357,0.0
20749,0.0
8505,0.0
45421,2.0
21741,0.0
35125,1.0
45940,2.0
34417,1.0
37439,6.0
44559,2.0
8783,1.0
48139,6.0
19306,0.0
7985,0.0
8195,0.0
39594,2.0
3359,1.0
14269,0.0
22564,3.0
22780,0.0
18144,2.0
7768,1.0
21654,5.0
49615,4.0
20560,1.0
28280,5.0
47237,5.0
510,0.0
28074,6.0
5817,0.0
28355,7.0
10872,3.0
33578,2.0
13827,0.0
3848,1.0
21611,2.0
2558,1.0
9456,5.0
25514,6.0
23085,0.0
41773,6.0
28790,4.0
42485,5.0
25036,7.0
26778,6.0
4752,0.0
3346,0.0
4886,1.0
10437,1.0
37370,4.0
45567,6.0
21551,2.0
21131,0.0
9558,5.0
9236,5.0
28055,0.0
22922,2.0
5979,7.0
16666,5.0
31690,1.0
37674,6.0
43995,2.0
6958,0.0
17222,1.0
18331,2.0
49273,2.0
467,5.0
44175,6.0
34952,0.0
4755,3.0
16609,0.0
26929,5.0
39907,6.0
25239,3.0
19904,0.0
29452,5.0
24594,2.0
13760,5.0
38523,2.0
35560,5.0
38267,6.0
38226,7.0
42350,2.0
49345,6.0
40148,5.0
36836,6.0
45197,5.0
20711,0.0
49820,5.0
42806,2.0
24053,5.0
17131,5.0
23970,1.0
24551,6.0
47124,5.0
40665,6.0
48868,6.0
10813,0.0
32523,2.0
1142,0.0
9720,0.0
34621,6.0
39535,0.0
30694,6.0
43771,6.0
20909,3.0
30383,2.0
11472,3.0
43768,4.0
47329,2.0
13635,0.0
11457,0.0
36659,6.0
40165,6.0
16588,3.0
38548,0.0
37582,2.0
13321,1.0
35684,4.0
7116,3.0
32332,6.0
41132,7.0
18901,1.0
9175,5.0
28023,0.0
308,3.0
16465,0.0
39629,2.0
9700,0.0
15336,0.0
26194,6.0
24373,1.0
38359,2.0
6389,1.0
10302,3.0
16862,1.0
25199,2.0
10357,0.0
33568,0.0
33169,2.0
18839,0.0
2752,0.0
29456,3.0
15891,0.0
26542,4.0
20456,0.0
20264,2.0
18267,1.0
8502,3.0
10014,0.0
30595,0.0
15187,3.0
30531,2.0
6163,3.0
14816,3.0
40740,5.0
5223,3.0
13811,0.0
38674,2.0
33252,6.0
12429,0.0
20121,1.0
35939,5.0
33942,6.0
8547,0.0
19445,0.0
28191,1.0
7218,1.0
27649,6.0
37747,0.0
43929,2.0
4450,5.0
16260,2.0
23170,3.0
25252,4.0
1608,0.0
22360,0.0
11062,0.0
46608,6.0
26809,1.0
36330,6.0
26841,6.0
40228,2.0
21540,3.0
38820,0.0
44745,5.0
7044,1.0
2397,0.0
1340,3.0
15125,1.0
938,1.0
41551,2.0
15900,1.0
45933,4.0
4312,0.0
26254,2.0
5317,1.0
39240,6.0
36109,2.0
29205,6.0
22485,1.0
31508,2.0
23930,3.0
37856,6.0
39351,0.0
2584,0.0
14878,0.0
30637,6.0
25606,5.0
26641,0.0
9375,0.0
39436,2.0
15880,0.0
45510,6.0
644,5.0
47131,2.0
40615,6.0
31857,5.0
36021,2.0
42231,6.0
27216,0.0
9690,3.0
26125,0.0
14870,1.0
20532,3.0
49840,2.0
32341,0.0
25262,0.0
49614,5.0
1482,5.0
5516,0.0
47737,6.0
38357,6.0
9330,3.0
10842,5.0
42240,2.0
22889,3.0
22308,3.0
46613,6.0
15933,2.0
35030,5.0
35044,1.0
45352,4.0
28298,2.0
39313,0.0
29108,0.0
26134,5.0
48650,2.0
45356,2.0
16843,5.0
48573,2.0
217,3.0
3519,5.0
18978,1.0
48148,6.0
42692,2.0
36623,6.0
47258,6.0
7698,0.0
32221,2.0
14969,3.0
6845,5.0
29851,2.0
17738,3.0
22599,0.0
38228,0.0
36913,5.0
35752,6.0
10876,0.0
15866,0.0
11046,0.0
34030,5.0
5858,0.0
23622,0.0
38592,1.0
26878,2.0
43490,4.0
35034,0.0
35382,2.0
22547,3.0
32037,5.0
5116,0.0
5018,1.0
40569,2.0
9063,1.0
3124,3.0
10379,1.0
13707,0.0
42338,5.0
4706,0.0
47056,2.0
23979,1.0
15965,0.0
30423,2.0
32944,6.0
49341,2.0
30648,6.0
33227,2.0
43901,5.0
10556,0.0
8299,0.0
45152,2.0
34834,2.0
1973,0.0
42814,4.0
41738,6.0
47318,6.0
47295,2.0
4184,3.0
13428,3.0
48167,5.0
26757,0.0
18430,5.0
25998,2.0
29149,1.0
18235,1.0
44804,6.0
47096,2.0
20531,3.0
13532,2.0
18817,7.0
7048,1.0
29553,0.0
8911,1.0
21180,2.0
47587,6.0
44917,2.0
3418,0.0
528,3.0
34074,5.0
19076,3.0
17618,0.0
2918,0.0
41399,6.0
8504,1.0
32902,2.0
23251,2.0
14715,3.0
45247,6.0
40634,4.0
34655,2.0
22918,6.0
8759,1.0
9053,1.0
39839,6.0
33243,0.0
11385,3.0
15049,0.0
21192,5.0
21284,2.0
31454,1.0
23194,5.0
1487,0.0
24969,2.0
41545,6.0
49152,6.0
47807,6.0
18414,0.0
47606,2.0
44678,6.0
6309,3.0
17917,3.0
18362,5.0
21995,0.0
35572,3.0
3521,0.0
43703,6.0
22713,5.0
7556,1.0
10598,3.0
19054,0.0
1597,0.0
2110,0.0
39971,6.0
25607,3.0
15089,2.0
17831,5.0
6809,0.0
42056,6.0
3766,0.0
37545,2.0
4373,0.0
21569,3.0
1533,5.0
5079,0.0
42292,2.0
9526,0.0
39390,2.0
16257,1.0
11495,0.0
6898,5.0
27350,1.0
41873,2.0
45058,5.0
16356,0.0
14907,0.0
4074,0.0
13358,0.0
19577,1.0
1460,0.0
29444,0.0
2915,1.0
35374,5.0
45015,7.0
47125,2.0
15937,5.0
128,0.0
27597,1.0
48122,6.0
40786,6.0
7607,3.0
33839,6.0
2109,0.0
45565,6.0
18325,1.0
20427,0.0
37363,5.0
24090,2.0
47803,4.0
40661,5.0
49519,6.0
6952,0.0
10214,3.0
35725,2.0
48699,6.0
19952,1.0
38292,3.0
34019,6.0
22944,6.0
35528,5.0
16805,0.0
12168,5.0
34668,2.0
25967,5.0
29786,0.0
9853,5.0
41287,6.0
16740,3.0
6535,0.0
47721,4.0
9321,3.0
45803,4.0
37180,5.0
14868,5.0
5594,0.0
32325,4.0
677,0.0
44226,6.0
27512,2.0
23494,1.0
7849,0.0
17954,5.0
28208,5.0
48343,6.0
20094,0.0
41201,6.0
33774,5.0
15984,2.0
18052,0.0
39119,6.0
24153,5.0
22878,3.0
40684,6.0
27466,6.0
33807,1.0
18212,0.0
25636,5.0
10606,0.0
7330,0.0
14822,0.0
34128,2.0
7077,0.0
43057,2.0
42778,6.0
9881,0.0
9454,5.0
4584,7.0
17965,3.0
65,3.0
23244,5.0
3786,1.0
19007,0.0
10971,0.0
18155,1.0
20400,0.0
49646,6.0
38581,1.0
3887,0.0
25744,6.0
46220,6.0
38170,4.0
48563,6.0
15157,5.0
7557,5.0
44300,2.0
37217,0.0
45860,6.0
16490,2.0
33629,2.0
45630,6.0
44082,2.0
49500,6.0
3792,1.0
49003,5.0
34301,1.0
24413,3.0
27455,0.0
20004,5.0
49258,6.0
23109,5.0
18302,0.0
14150,0.0
19766,1.0
4856,0.0
26793,2.0
4015,0.0
43532,2.0
49648,2.0
47104,2.0
32016,2.0
21344,3.0
21104,6.0
37538,3.0
24256,3.0
36293,2.0
29453,6.0
26501,6.0
17752,0.0
25046,2.0
25573,5.0
27834,2.0
48483,5.0
30221,7.0
37888,3.0
17462,5.0
28530,5.0
47324,6.0
25103,0.0
14153,0.0
33796,2.0
28629,0.0
8034,3.0
21716,1.0
43175,2.0
10838,1.0
36940,2.0
27225,6.0
41554,5.0
46546,4.0
15208,0.0
7798,3.0
45608,2.0
18369,5.0
19951,0.0
27953,2.0
1897,0.0
39620,5.0
33657,5.0
13662,1.0
12448,1.0
45680,2.0
6457,7.0
4376,0.0
34580,5.0
37483,0.0
48567,2.0
19776,0.0
12386,0.0
43689,6.0
7250,0.0
24911,0.0
49921,2.0
32489,5.0
39378,5.0
2516,1.0
16948,1.0
48535,5.0
2345,0.0
22457,1.0
2651,0.0
42456,6.0
49682,6.0
5424,3.0
15876,0.0
22813,0.0
45250,4.0
4580,3.0
17780,0.0
33711,2.0
946,1.0
45305,6.0
7132,0.0
26443,5.0
22824,0.0
28351,1.0
12691,0.0
20311,2.0
36754,3.0
25798,1.0
22126,0.0
26845,1.0
18725,1.0
38705,3.0
27083,3.0
28400,3.0
38230,4.0
29411,0.0
14165,0.0
19756,3.0
3490,7.0
2746,1.0
4349,0.0
577,0.0
15046,1.0
29841,1.0
14172,3.0
32083,5.0
20672,2.0
5853,0.0
43980,6.0
45810,6.0
20172,1.0
33980,1.0
9141,0.0
42605,5.0
39316,3.0
26650,2.0
39093,0.0
22546,1.0
46272,2.0
39460,6.0
35640,6.0
29091,0.0
46547,5.0
21356,3.0
22245,2.0
33281,2.0
38456,2.0
26703,2.0
28563,5.0
38040,2.0
41017,6.0
37321,3.0
36033,1.0
41703,6.0
6634,0.0
13893,0.0
42781,2.0
1948,1.0
49727,6.0
44142,6.0
17348,3.0
22700,0.0
6373,3.0
32961,6.0
4016,1.0
42991,6.0
16686,3.0
45466,2.0
31359,6.0
22427,6.0
303,0.0
42388,2.0
633,0.0
35420,6.0
31348,1.0
14719,1.0
1967,1.0
24745,0.0
89,1.0
14707,0.0
42185,2.0
19286,4.0
35128,2.0
17236,1.0
4109,0.0
19264,1.0
21504,0.0
29176,1.0
17282,1.0
8357,3.0
29832,6.0
18850,3.0
3014,5.0
20886,1.0
47845,6.0
19876,1.0
23087,1.0
49207,2.0
29868,6.0
11654,0.0
32919,0.0
10365,5.0
10285,0.0
34775,6.0
36266,6.0
35070,2.0
40823,6.0
15662,0.0
24183,5.0
15731,3.0
4813,3.0
6110,0.0
49775,6.0
16432,5.0
49501,2.0
32734,2.0
8142,0.0
34124,2.0
12418,1.0
41506,6.0
16040,0.0
7787,0.0
32140,3.0
32631,2.0
49418,2.0
36694,2.0
20024,1.0
14647,0.0
33426,2.0
8360,0.0
46340,2.0
20988,3.0
23136,6.0
24377,4.0
38869,6.0
25470,1.0
3651,0.0
49125,6.0
23176,6.0
44129,2.0
35102,6.0
2213,5.0
37560,2.0
1744,0.0
762,5.0
41470,2.0
41839,6.0
11864,5.0
49960,2.0
46864,5.0
3508,0.0
33121,6.0
48002,2.0
8103,3.0
35661,2.0
17334,5.0
25389,0.0
20066,3.0
27051,2.0
21769,1.0
29330,0.0
25553,2.0
42323,2.0
3745,3.0
14756,0.0
28548,2.0
19649,3.0
39876,6.0
22704,0.0
4730,0.0
8055,1.0
28340,6.0
41331,6.0
36919,5.0
7733,0.0
530,3.0
17975,0.0
10069,1.0
704,0.0
5231,5.0
38284,6.0
21119,1.0
47238,2.0
15078,0.0
9098,3.0
41579,2.0
29928,4.0
35923,6.0
33079,6.0
10393,2.0
29726,0.0
19510,5.0
42755,2.0
27736,0.0
17106,4.0
4833,1.0
46517,6.0
6607,5.0
48112,6.0
16482,0.0
41063,5.0
49513,2.0
48332,6.0
877,3.0
2607,1.0
15498,3.0
356,3.0
41505,6.0
40308,2.0
2723,0.0
3640,1.0
7716,0.0
18343,4.0
2467,5.0
14113,0.0
47778,6.0
23890,1.0
33069,6.0
29521,1.0
12141,3.0
46971,2.0
41317,6.0
29236,0.0
43849,2.0
35388,2.0
46445,6.0
41230,2.0
9894,0.0
12014,5.0
38886,6.0
9722,1.0
14392,4.0
5475,0.0
1659,0.0
29525,0.0
40688,4.0
29101,5.0
6459,3.0
24523,1.0
31007,1.0
29380,5.0
23583,3.0
9269,0.0
48996,6.0
2344,3.0
1055,3.0
10744,0.0
3270,0.0
30431,6.0
9784,0.0
15036,5.0
21906,5.0
18092,0.0
40914,2.0
38945,0.0
43788,5.0
47757,2.0
25653,1.0
2959,0.0
41720,6.0
28078,2.0
48980,5.0
26492,0.0
35617,6.0
47026,6.0
15829,0.0
14099,0.0
22681,0.0
9268,3.0
40194,2.0
12778,3.0
20211,0.0
31346,4.0
6757,1.0
13442,3.0
6059,1.0
47000,6.0
32978,0.0
39750,2.0
37770,0.0
39902,5.0
33168,6.0
26617,1.0
33293,3.0
2907,5.0
25918,2.0
42083,2.0
43161,2.0
10695,2.0
25749,4.0
17412,4.0
9043,0.0
33871,3.0
26518,6.0
18178,0.0
19298,4.0
32983,6.0
42957,2.0
42792,2.0
41022,6.0
8008,0.0
39884,0.0
49018,6.0
25768,0.0
48728,6.0
35478,0.0
26368,0.0
34173,6.0
39273,2.0
11153,0.0
4799,5.0
49361,6.0
22454,4.0
30979,1.0
44843,2.0
3900,0.0
35182,6.0
7395,0.0
5002,0.0
41530,6.0
20228,3.0
16907,3.0
11737,0.0
28224,2.0
33214,6.0
101,1.0
38650,0.0
38893,6.0
9932,0.0
14246,0.0
48629,2.0
27191,1.0
19086,0.0
23343,1.0
34802,2.0
18804,5.0
23215,6.0
19035,0.0
13234,3.0
33812,4.0
25304,2.0
43465,2.0
31597,4.0
7695,5.0
24977,2.0
28018,4.0
26817,5.0
42516,5.0
8858,0.0
39911,2.0
27749,0.0
45497,2.0
1449,1.0
34211,6.0
29750,1.0
7824,1.0
12476,1.0
10731,5.0
46708,5.0
48601,6.0
19723,0.0
35741,0.0
13919,1.0
2150,3.0
29357,0.0
49283,6.0
7865,0.0
12037,0.0
49752,2.0
3128,3.0
36643,5.0
24985,0.0
30313,6.0
40566,6.0
48017,2.0
32679,2.0
32024,1.0
10688,1.0
23745,2.0
25689,1.0
5003,0.0
31863,2.0
34147,2.0
6670,1.0
8361,0.0
4816,1.0
3241,5.0
31317,2.0
28821,1.0
38541,2.0
12344,3.0
22011,3.0
45966,5.0
48830,2.0
47820,2.0
23772,5.0
17562,0.0
17632,5.0
13312,0.0
22569,4.0
19805,3.0
10089,5.0
27380,1.0
18358,1.0
46905,4.0
4794,0.0
47355,6.0
48315,5.0
19463,0.0
43424,6.0
8079,3.0
28482,2.0
18195,3.0
7861,1.0
47875,2.0
30053,3.0
33686,6.0
8198,3.0
20439,3.0
32527,2.0
41796,5.0
17484,0.0
20072,0.0
49860,5.0
33652,5.0
29076,1.0
12033,7.0
24362,3.0
48545,6.0
45523,4.0
33218,4.0
34602,1.0
31043,2.0
38899,6.0
39618,4.0
29202,5.0
23233,0.0
3719,0.0
41180,5.0
13957,5.0
45889,6.0
25619,6.0
26278,0.0
2262,0.0
27576,6.0
41765,2.0
15776,5.0
10951,0.0
4744,1.0
48388,6.0
13725,1.0
9339,5.0
21107,3.0
14513,4.0
29696,0.0
19619,0.0
13210,0.0
12991,4.0
12039,3.0
31912,5.0
11876,0.0
13348,2.0
15262,0.0
25954,0.0
40307,2.0
33470,0.0
1603,3.0
10462,1.0
16915,4.0
40405,4.0
45055,4.0
31283,0.0
20089,0.0
17862,1.0
27042,0.0
7718,5.0
47957,2.0
34945,0.0
26058,1.0
17729,0.0
24382,1.0
11611,1.0
45710,2.0
16896,1.0
20410,0.0
23560,0.0
22113,0.0
14646,3.0
34585,0.0
2900,0.0
32005,2.0
37269,1.0
20900,2.0
16950,1.0
8287,1.0
606,1.0
32420,4.0
12143,0.0
17045,1.0
10756,0.0
33033,6.0
44013,2.0
35108,2.0
336,5.0
12807,1.0
28372,3.0
27750,1.0
42181,2.0
13135,3.0
11177,4.0
46576,5.0
43431,2.0
7462,0.0
44879,5.0
1949,5.0
2488,0.0
38294,7.0
3491,1.0
22055,5.0
24692,3.0
1153,3.0
27811,0.0
38297,5.0
19168,2.0
41456,6.0
21887,2.0
39838,5.0
26983,5.0
49015,6.0
980,1.0
21696,5.0
30332,2.0
27958,0.0
15827,1.0
13946,0.0
20391,1.0
44430,6.0
43741,2.0
40161,4.0
7490,0.0
6571,1.0
43146,2.0
22759,0.0
40071,6.0
3447,3.0
25459,1.0
33234,1.0
16196,4.0
8136,3.0
19224,5.0
11980,3.0
9846,0.0
29810,5.0
13232,5.0
46458,6.0
18227,1.0
38086,1.0
49555,6.0
29472,5.0
16197,5.0
4160,1.0
33714,5.0
3233,0.0
19406,0.0
18250,4.0
31476,3.0
36411,6.0
36408,5.0
1110,5.0
48403,2.0
3864,3.0
4427,0.0
15784,1.0
46103,6.0
2578,3.0
46419,5.0
14705,3.0
2986,5.0
31852,2.0
24725,2.0
34158,2.0
16007,3.0
747,1.0
13606,4.0
33262,1.0
9849,0.0
35936,1.0
12878,0.0
46642,2.0
32214,6.0
36083,6.0
13501,0.0
48972,2.0
15842,3.0
33043,0.0
4359,1.0
27451,6.0
32846,2.0
32471,6.0
27992,6.0
42535,6.0
12699,3.0
33071,0.0
21621,3.0
13058,0.0
14489,1.0
11027,1.0
47220,7.0
45090,2.0
34136,1.0
36660,1.0
2789,5.0
21408,0.0
11971,1.0
34642,2.0
29784,7.0
42945,5.0
38425,1.0
28474,1.0
22567,5.0
23125,1.0
42259,6.0
23567,3.0
7223,3.0
48552,5.0
21856,0.0
9772,0.0
37357,6.0
5762,1.0
10348,4.0
4710,3.0
47780,5.0
20192,0.0
20473,4.0
16836,0.0
743,3.0
40378,2.0
26442,5.0
44930,2.0
42685,6.0
8867,3.0
44941,6.0
27156,1.0
38902,6.0
27715,0.0
22375,5.0
5192,1.0
16993,0.0
12241,0.0
45264,5.0
29691,1.0
32570,6.0
26668,5.0
20259,3.0
11471,0.0
20503,7.0
16210,3.0
7085,5.0
12428,0.0
10643,5.0
6680,3.0
40590,6.0
37433,0.0
45353,5.0
30111,6.0
7573,1.0
26095,0.0
17596,0.0
8325,0.0
46711,2.0
10137,0.0
35672,0.0
40525,6.0
16762,0.0
11981,5.0
31761,5.0
9221,1.0
21655,4.0
30119,2.0
22439,2.0
10336,3.0
48346,6.0
43647,5.0
28807,1.0
18732,3.0
10710,0.0
13541,3.0
5255,1.0
43439,6.0
27489,5.0
34459,2.0
42389,2.0
48432,5.0
42610,2.0
46600,2.0
16485,3.0
28872,0.0
10385,3.0
38898,1.0
11245,5.0
14010,0.0
14249,1.0
1057,0.0
29999,2.0
7851,0.0
10339,1.0
26788,5.0
30880,6.0
10031,3.0
9981,5.0
29246,2.0
44803,5.0
14282,3.0
34190,5.0
43760,2.0
9745,1.0
4317,3.0
46812,6.0
14088,0.0
42243,6.0
48494,2.0
41348,6.0
31896,1.0
20818,0.0
30476,6.0
26131,3.0
8114,5.0
40669,6.0
45254,6.0
11795,1.0
39886,6.0
35901,0.0
3071,5.0
4414,3.0
11346,4.0
12147,1.0
900,0.0
46993,6.0
24035,1.0
19487,1.0
23563,0.0
42820,6.0
39374,5.0
27561,0.0
4034,0.0
21966,3.0
20201,3.0
